Time Stamp,Region ID,Filtered,RSS,CL1,CL2,CL3,Red Info,GSS,RP1H,RP1L,EDR,Green R^2,Green Info,VSS,RP2H,RP2L,Violet Spare1,Violet R^2,Violet Info,Bead Info
1314319067,374,0,14463.39453,602.14453,1565.01953,8403.86328,0,3508.38281,2914.77075,2915.97266,48006.40234,0,0,3261.97266,8.6543,11.14063,0,0,0,0
1314327998,102,0,11982.23438,58.44531,90.65234,161.1875,0,5355.99609,73213.46875,458665.9063,646469.0625,0,0,3554.40234,1.75586,0.49414,0,0,0,0
1314333638,0,1,17199,754.61328,1883.85938,10191.78516,0,3916.10156,3176.36084,3211.66724,11461.19531,0,0,3568.01172,3.44531,6.10938,0,0,0,0
1314343997,378,0,13339.70313,1242.35547,351.84375,367.38281,0,3923.07813,18699.1875,18805.23438,0,0,0,3870.28125,12422.42188,12473.81641,0,0,1,0
1314349611,71,0,15270.92969,64.25,5278.35547,2331.28125,0,4264.15625,151644.6875,2704774.5,4453692,0,2,3000.44531,10.90039,3.99805,0,0,0,0
1314353454,22,0,11084.29688,1488.53125,236.31641,66.36328,0,5252.54688,510.16269,499.32391,16296.48242,0,0,3396.98828,193.42773,197.52148,0,0,0,0
1314353751,22,0,11047.57422,1301.41406,201.44531,58.01563,0,4528.22656,660.25281,625.9444,8296.94824,0,0,3685.11719,170.43359,169.26563,0,0,0,0
1314356966,6,0,14857.46484,54.45703,74.8125,26.69141,0,3800.63281,12.0085,42.94729,0,0,0,3797.02734,10.24609,12.9375,0,0,0,0
1314358346,352,0,10524.84766,675.82031,1376.38281,2687.18359,0,5388.03516,121910.5,239745.3281,235944.8594,0,1,3649.76953,2.50195,0.53906,0,0,0,0
1314361312,500,0,8430.17578,10280.52734,6237.89453,7374.98828,0,5551.23438,216.42128,224.36255,20957,0,0,3344.81641,7.55078,4.89648,0,0,0,0
1314365312,374,0,15752.11719,750.71875,1890.05469,9690.92578,0,3245.21484,3435.17139,3458.2439,16967.96484,0,0,3802.23828,11.39453,8.40039,0,0,0,0
1314365836,0,0,16980.19531,1289.87891,196.14453,21.21484,0,3646.94141,775.21893,768.60834,9609.25195,0,0,3810.25391,163.54688,161.58398,0,0,0,0
1314367004,22,0,10288.57031,1283.40234,204.08594,56.55078,0,4278.90234,558.9801,541.77759,64499.11719,0,0,3176.41797,172.24414,171.91602,0,0,0,0
1314368410,22,0,11860.04688,1306.40234,206.58984,57.39844,0,3871.07813,750.91217,736.76813,7818.63232,0,0,3303.67969,187.27344,189.25586,0,0,0,0
1314373884,81,0,10721.30078,22426.11719,5397.79688,1705.83984,0,4882.60156,432.89621,438.85217,0,0,0,3014.83984,20246.28125,25506.64063,0,0,1,0
1314378089,378,0,11044.53516,1063.49219,312.23828,312.80469,0,3781.00781,16760.5918,16763.01758,0,0,0,3501.63672,10859.22266,10906.7168,0,0,0,0
1314385938,153,0,11831.52344,69.03125,4944.82422,9273.47656,0,3930.17969,252.84384,228.80537,16290.35059,0,0,3825.08594,1755.22266,1756.44531,0,0,0,0
1314395818,500,0,15060.16016,12921.80469,7781.39844,9197.84766,0,3264.68359,94.37242,118.47527,24581.16602,0,0,3655.25391,2.23633,5.07617,0,0,0,0
1314401928,500,0,11073.10547,12217.66797,7352.52734,8762.44922,0,4677.64844,250.62242,250.27902,0,0,0,3867.83594,7.89258,10.4668,0,0,0,0
1314404419,81,0,15553.92188,26916.16797,7040.49609,2344.25,0,3873.67969,726.97028,712.57941,0,0,0,3263.95313,20542.22852,26577.71289,0,0,1,0
1314412597,71,0,10479.10547,48.88672,4153.46484,1816.03906,0,3321.12109,150334.375,2680863.25,4292797,0,2,3000.16406,5.90039,5.48047,0,0,0,0
1314414417,96,0,14998.47656,2447.16016,13219.15625,6707.54297,0,3751.14063,189.50677,187.58585,0,0,0,3125.96484,32.9043,28.66016,0,0,0,0
1314429226,81,0,10038.33203,20856.89844,4923.27734,1568.58203,0,5240.58594,542.60388,554.85919,0,0,0,2872.39453,20092.73242,25133.51953,0,0,1,0
1314431290,374,0,9529.61328,639.46094,1567,8486.75391,0,6725.06641,3110.81299,3100.34985,16017.46484,0,0,3485.08203,3.94531,4.94141,0,0,0,0
1314431997,22,0,9479.71484,1126.82813,181.70313,48.1875,0,5162.79688,594.63,607.67944,0,0,0,3018.30469,177.30273,180.00195,0,0,0,0
1314458035,0,1,687.74219,0.42578,3.57813,0.65234,0,428.53906,0,0,0,0,0,220.11719,0,0,0,0,0,0
1314460704,22,0,8035.16797,1027.38281,164.42578,47.41406,0,5178.38672,576.70844,623.22931,13380.59277,0,0,2642.9375,143.23438,140.875,0,0,0,0
1314461640,153,0,12978.85547,55.82031,4740.87109,8781.875,0,6086.43359,2243.80786,2221.90503,33206.19141,0,0,5257.60547,1879.53906,1881.37305,0,0,0,0
1314463632,352,0,10471.44531,617.38281,1257.75,2572.80078,0,3435.52344,118916.7266,211958.6875,249537.0156,0,1,3551.62109,6.63477,4.40234,0,0,0,0
1314469337,96,0,14153.39453,2386.82422,13099.73047,6506.35547,0,3586.83594,133.34908,147.35362,0,0,0,3782.69141,28.50586,19.40625,0,0,0,0
1314478993,378,0,10739.34766,1047.25391,296.58594,311.86328,0,3992.64844,13580.65723,13598.24609,38854.00391,0,0,3217.98047,9514.18945,9542.08008,0,0,0,0
1314485412,378,0,10903.60156,1183.95313,343.21875,353.74609,0,6291.9375,21247.25195,21245.33203,0,0,0,3566.20313,14980.55078,15022.77344,0,0,1,0
1314485801,96,0,9868.80859,2360.95313,13004.44531,6398.55469,0,5383.73828,279.47931,291.00488,40650.75391,0,0,3922.54297,38.39844,36.52148,0,0,0,0
1314489626,71,0,9369.33203,55.87891,4616.44922,1997.98047,0,4511.22266,150362.8125,2685286,4345927,0,2,3269.56641,4.45313,7.72656,0,0,0,0
1314493927,500,0,12059.00391,12659.31641,7505.91797,8965.15234,0,3945.9375,209.01657,198.93973,37376.12891,0,0,3874.80078,11.38477,13.92578,0,0,0,0
1314497152,374,0,9788.48438,633.14844,1563.59766,8492.12109,0,4538.24609,2646.03369,2679.51587,13420.45215,0,0,3272.02344,8.04492,9.6582,0,0,0,0
1314497579,0,0,7037.62891,4271.65234,2456.08594,2714.76172,0,1953.5625,55.62114,58.25034,13123.03809,0,0,1248.09766,3.3457,1.39258,0,0,0,0
1314499620,96,0,14353.85156,2227.375,12353.52344,6098.33203,0,3479.73047,158.94359,125.87998,30492.66602,0,0,3094.79688,19.33984,25.96484,0,0,0,0
1314502266,374,0,9639.5,673.86328,1685.59766,8618.49609,0,6517.67578,3364.52612,3349.6416,9434.4834,0,0,3499.96484,7.11133,6.33398,0,0,0,0
1314521552,0,0,8764.01563,645.4375,0,4728.35547,0,1479.72266,3735.4375,3710.49756,19755.07813,0,0,1781.61719,0,0,0,0,0,0
1314521629,0,1,5346.69922,0,3267.09375,3033.76172,0,2421.52344,0,0,47751.91406,0,0,2043.83203,1082.62891,1086.12109,0,0,0,0
1314522713,153,0,10073.60938,59.83203,4979.77344,9160.04688,0,6000.94141,234.78279,250.52585,9912.79883,0,0,3961.80859,1751.55664,1752.94141,0,0,0,0
1314524177,500,0,13496.91016,11698.04297,6972.32422,8538.13672,0,4257.55469,219.42609,180.92162,1346.03125,0,0,3506.15625,10.00586,5.83984,0,0,0,0
1314529140,102,0,14924.64063,61.14453,95.98047,166.14063,0,4516.07422,140359.125,1511654.125,1635102.875,0,2,3476.79688,9.57617,12.66797,0,0,0,0
1314532321,6,0,13341.14063,46.83594,60.91016,21.80078,0,3827.20313,91.82907,121.19033,46289.36719,0,0,3519.75391,3.9668,7.68164,0,0,0,0
1314538352,500,0,11220.23047,12122.66016,7386.03516,8805.59766,0,4016.51953,254.67891,258.17737,0,0,0,3596.95703,6.67383,0.71875,0,0,0,0
1314540371,0,1,612.04297,0,1.58984,0.68359,0,330.89063,43.76288,38.50446,2909.75757,0,0,217.6875,1.71875,0.53906,0,0,0,0
1314550145,352,0,12870.08594,680.72656,1396.66406,2734.33203,0,3586.80469,118231.3516,212207.7344,180610.4063,0,1,4100.67188,7.91211,6.51367,0,0,0,0
1314555103,96,0,13106.82813,2605.84766,15655.62109,8040.75781,0,5056.75781,207.2888,243.12114,6484.86572,0,0,4091.08203,33.53711,29.55859,0,0,0,0
1314563436,374,0,10199.62891,580.52344,1465.4375,7791.37891,0,3430.32813,2861.02759,2824.40112,0,0,0,3512.24219,3.16797,6.33398,0,0,0,0
1314567954,352,0,12068.46875,629.125,1253.06641,2477.39453,0,3873.59375,119087.4063,212944,185047.0938,0,1,3173.40234,12.74609,7.36719,0,0,0,0
1314576451,378,0,7636.98047,820.30469,239.16797,241.51172,0,3108.48047,14086.66699,14069.43262,0,0,0,2917.31641,9249.64258,9283.64453,0,0,0,0
1314578296,352,0,10453.09375,640.10156,1315.56641,2581.46875,0,5719.58203,121284.375,225842.5,231952.75,0,1,3060.41797,6.07031,7.36719,0,0,0,0
1314581879,6,0,15804.53906,59.73047,76.60156,28.99609,0,3439.24219,108.72038,124.89268,16925.03906,0,0,3568.60938,4.37891,4.40234,0,0,0,0
1314587929,374,0,11753.38281,710.58203,1771.05469,9036.38672,0,4271.19531,3794.75024,3817.12524,0,0,0,3717.40625,3.34375,0.26953,0,0,0,0
1314592314,0,1,17901.57031,65.53516,5283.21875,2334.73438,0,3652.36328,150874.8281,2723368,4536539,0,2,3101.58203,3.34961,3.63867,0,0,0,0
1314592884,153,0,15217.42188,63.75781,5235.70703,9867.54297,0,3527.84766,266.48352,295.94138,0,0,0,3687.95703,1859.22266,1864.12305,0,0,0,0
1314607022,352,0,13599.03516,721.66797,1473.01172,2919.83594,0,4124.98438,118026.0703,216017.2031,221702.6875,0,1,3549.69922,0.54102,1.88672,0,0,0,0
1314610381,6,0,12160.52344,54.97266,68.29688,26.17188,0,3755.73047,233.26965,227.07761,0,0,0,3526.03906,6.17188,11.05078,0,0,0,0
1314613212,6,0,16097.32422,57.97656,74.22266,27.92969,0,3625.77344,143.4903,155.49879,23241.26758,0,0,2939.98438,10.85547,10.19727,0,0,0,0
1314620964,22,0,15181.72266,1336.79297,214.20703,58.52344,0,3299.23438,773.02972,791.56293,7242.19971,0,0,4149.55859,190.76563,194.19727,0,0,0,0
1314621876,352,0,15698.23828,645.90234,1290.95703,2628.40625,0,3394.46875,118866.8359,194870.1094,269794.9375,0,1,3197.20313,10.59961,8.26563,0,0,0,0
1314625712,102,0,12252.42969,64.86719,99.39453,165.18359,0,3934.55078,140336.1406,1489256.375,1566234.5,0,2,4283.10156,12.54102,12.66797,0,0,0,0
1314632238,22,0,11301.10156,1314.55469,212.69922,58.08203,0,3986.57813,689.52826,684.1947,14423.07715,0,0,3746.53906,198.72656,196.44336,0,0,0,0
1314632695,81,0,10367.02734,21478.77344,5117.37109,1617.80078,0,5987.82813,312.28537,287.54938,18222.01172,0,0,3145.84375,19786.25195,24151.88672,0,0,1,0
1314635181,22,0,13391.07031,1439.53125,227.28516,65.44922,0,4054.47266,812.66095,839.94031,0,0,0,3749.67578,227.08203,224.60938,0,0,0,0
1314636773,378,0,10854.03906,1191.46484,344.46875,355.07422,0,4812.35938,19773.27734,19886.07422,14205.38184,0,0,3070.86328,13399.76563,13437.75,0,0,1,0
1314636977,81,0,14775.08984,22704.65234,5081.78125,1649.58594,0,3897.9375,3687.85425,3692.72632,22999.04297,0,0,2414.33984,18931.73438,21527.64063,0,0,1,0
1314640285,378,0,11158.50781,1158.99609,341.76563,348.70703,0,4476.64063,17530.31641,17536.5625,0,0,0,2828.79297,12578.72266,12612.31055,0,0,1,0
1314649152,0,1,17014.89453,63.77344,99.375,168.21484,0,4415.20703,142668.6094,1642045.625,1683719.5,0,2,3751.42188,9.42188,10.4668,0,0,0,0
1314651542,71,0,9577.61328,54.86328,4651.41406,2003.01953,0,5270.67188,148298.1406,2623264.5,4206120.5,0,2,3036.21875,5.30469,0,0,0,0,0
1314653359,153,0,10204.13672,57.10938,4836.21875,9169.875,0,6393.40234,238.34564,215.23009,0,0,0,3356.57422,1768.82031,1773.60547,0,0,0,0
1314657552,22,0,15671.78125,1376.96484,217.70703,60.22266,0,3507.08984,574.62653,589.66132,5752.06055,0,0,3795.18359,172.93164,173.12891,0,0,0,0
1314660751,378,0,14738.67578,1234.69141,353.60156,368.36328,0,4233.75391,22004.20703,22094.89844,41653.37891,0,0,3755.76563,15023.55078,15091.63867,0,0,1,0
1314662791,71,0,10947.73828,57.42969,4873.67188,2104.96484,0,5857.23438,150327.8281,2700941.75,4481713.5,0,2,3974.65625,9.72656,4.67188,0,0,0,0
1314664325,102,0,14419.03516,61.97266,91.42578,155.17578,0,3617.06641,142533.8281,1551229.875,1647845.75,0,2,3554.16406,10.19141,12.26367,0,0,0,0
1314664954,22,0,10556.32422,1324.66797,206.09375,57.28125,0,6792.4375,562.43561,513.63971,38700.69531,0,0,3095.04297,183.00781,186.4707,0,0,0,0
1314665658,71,0,13025.73438,64.44141,5254.23828,2348.51563,0,5327.37891,151480.2188,2729479,4537765.5,0,2,3155.86328,6.06836,2.33594,0,0,0,0
1314673138,6,0,10614.42969,51.07422,67.62891,25.06641,0,3314.36719,87.02138,84.66045,9029.75391,0,0,4087.11719,6.66992,6.82813,0,0,0,0
1314674011,0,1,30431.30469,1140.32813,460.60156,498.60938,0,11741.73047,147572.125,1563960,1627827,0,2,9871.80469,14662.2168,14713.17188,0,0,1,0
1314694012,374,0,10688.03516,650.74609,1604.95703,8728.22656,0,4670.45313,2649.21021,2641.99854,0,0,0,3291.68359,6.42383,6.37891,0,0,0,0
1314695474,71,0,12509.14453,62.67188,4877.20703,2149.67578,0,3639.22656,151240.9375,2685465.75,4292429,0,2,3820.19531,4.82422,3.14453,0,0,0,0
1314699388,6,0,11052.17188,55.40625,69.56641,27.66797,0,5375.65234,151.60329,156.73291,52967.40234,0,0,3714.00781,1.88477,3.50391,0,0,0,0
1314703496,71,0,11176.30859,59.81641,4868.54297,2096.71484,0,4081.99219,149415.2813,2624066,4131515.5,0,2,2990.81641,5,5.39063,0,0,0,0
1314704376,153,0,16037.69922,66.03516,5274.76953,9974.27734,0,3556.83594,232.91553,219.67291,14487.46582,0,0,3943.38281,1718.56055,1720.73242,0,0,0,0
1314706931,22,0,12048.98438,1271.45313,203.03516,58.11719,0,3558.63672,617.65967,630.38721,0,0,0,4090.23828,193.95117,195.36523,0,0,0,0
1314707579,96,0,9034.90625,2137.99219,12099.67578,5958.77734,0,6166.18359,243.11041,205.85078,18709.52734,0,0,3718.92188,25.78711,28.39063,0,0,0,0
1314710589,71,0,13673.375,56.04688,4737.48047,2078.34766,0,3437.39453,150553.5469,2693115.75,4318758,0,2,3669.0625,9.16602,8.93945,0,0,0,0
1314713867,500,0,10765.45703,12412.63672,7463.04688,8893.78125,0,5545.94922,329.23035,341.85052,34684.06641,0,0,4229.14453,7.33398,4.40234,0,0,0,0
1314719361,102,0,15840.16016,58.88672,91.51172,152.78125,0,3504.07031,142270.4219,1601815.875,1642038.5,0,2,2855.01563,8.63281,13.52148,0,0,0,0
1314726985,500,0,15012.83594,13123.42188,7904.67578,9418.74609,0,3894.79688,0,0,0,0,0,3295.95703,1434.44141,1637.22266,0,0,0,0
1314732559,378,0,11182.8125,1141.57813,338.19531,343.10156,0,4288.96875,19814.56055,19910.75781,68981.79688,0,0,3666.71875,14259.6875,14298.85742,0,0,1,0
1314739832,81,0,9349.95703,21434.96094,5013.91016,1628.38672,0,6551.61719,410.26355,434.65616,35723.48438,0,0,2856.61719,19864.47461,24096.72266,0,0,1,0
1314747960,153,0,10173.67578,49.84375,4024.23047,7502.16797,0,3282.98438,193.87448,207.0849,367.93564,0,0,2804.52344,1507.76758,1522.53711,0,0,0,0
1314749081,153,0,16584.51563,66.73828,5421.29297,10224.84375,0,3768.93359,158.26752,184.87079,0,0,0,3188.26563,1998.24609,2002.25781,0,0,0,0
1314749259,0,0,11265.89453,1329.71484,194.71094,24.92578,0,6583.69922,1118.62549,1128.72375,0,0,0,2946.34375,192.72461,195.76953,0,0,0,0
1314755440,81,0,16437.75391,23388.45313,5481.35938,1747.83203,0,3927.57813,308.72253,324.8197,0,0,0,3405.45703,19668.9082,23763.08789,0,0,1,0
1314758698,96,0,10944.59375,2543.84766,13446.32031,6784.29297,0,3935.57813,242.33774,245.34254,47313.45703,0,0,3326.25781,44.43359,40.96875,0,0,0,0
1314759979,96,0,13454.71094,2394.59375,13146.6875,6515.69531,0,3615.04688,151.42084,161.66939,0,0,0,4117.96094,29.08203,32.97266,0,0,0,0
1314762731,96,0,10328.51172,2290.00781,12797.10156,6332.45313,0,5632.24219,293.81653,259.65833,0,0,0,2901.72266,28.35352,29.37891,0,0,0,0
1314764234,374,0,10964.73047,708.02734,1744.95313,8954.51563,0,6421.125,3980.79077,3998.04688,21735.79688,0,0,3684.96875,8.79883,11.05078,0,0,0,0
1314769021,71,0,13823.94922,60.79688,4895.66406,2170.44922,0,3530.78125,149958.0469,2619888,4015309.25,0,2,3770.38672,2.42773,5.66016,0,0,0,0
1314776585,378,0,11330.88281,1148.23047,335.38672,344.44922,0,4778.08594,19399.24219,19479.0625,32243.42578,0,0,3117.41406,12910.41797,12939.74609,0,0,1,0
1314784190,0,0,13876.94531,966.53906,0,15.10938,0,3191.90234,18278.19141,18392.79297,23216.73828,0,0,2557.37891,11998.52344,12037.84961,0,0,1,0
1314784317,96,0,8754.97656,2162.82031,12663.5,6193.87109,0,4474.89844,0,0,0,0,0,2901.23828,0,0,0,0,0,0
1314785936,22,0,13406.53906,1244.34375,195.67969,54.55469,0,3152.20313,590.68079,590.15497,0,0,0,3576.17969,178.28516,180.18164,0,0,0,0
1314792277,71,0,10961.31641,59.11719,4886.89844,2125.98828,0,4986.18359,149400.0469,2683782,4400985.5,0,2,3553.49219,2.60547,2.65039,0,0,0,0
1314795439,153,0,11894.04297,62.19141,4114.70703,7539.65625,0,2969.17969,513.10309,523.75946,0,0,0,2729.13672,1285.98047,1295.95117,0,0,0,0
1314796424,352,0,11023.24609,683.19531,1346.30078,2724.85547,0,5719.92188,122604.2891,240250.0781,299849.1563,0,1,3151.23438,7.49219,10.19727,0,0,0,0
1314801183,374,0,13822.41016,711.27344,1740.99609,9233.21484,0,3899.86328,3016.79468,3036.91626,12583.39844,0,0,4236.10938,3.8125,9.74805,0,0,0,0
1314801469,378,0,10647.92578,1069.85547,311.12109,315.59766,0,3599.03906,17465.9375,17542.97852,43410.27344,0,0,3043.17969,11610.73047,11643.52539,0,0,0,0
1314802049,96,0,10925.21484,2371.44922,12731.56641,6358.98047,0,3600.85547,131.98618,112.30469,62423.34766,0,0,3734.57813,21.86328,25.78516,0,0,0,0
1314808717,352,0,10665.79297,667.88281,1367.03125,2671.71484,0,4215.77344,119249.3438,222573.5781,191881.5,0,1,3369.35156,6.36719,8.80469,0,0,0,0
1314810962,0,1,17125.77344,12874.16797,7719.71094,9632.89063,0,4159.16016,135840.1563,1320923.5,1369162.125,0,2,3816.84766,12.94336,19.36133,0,0,0,0
1314811421,96,0,11595.69531,2259.36328,12461.25781,6229.98828,0,3802.87891,164.36298,188.81996,33328.83594,0,0,3403.70313,25.14648,31.04102,0,0,0,0
1314812514,378,0,11971.12891,1156.27344,339.06641,347.03125,0,3840.61328,19296.47852,19375.89063,28557.9375,0,0,3505.35547,12573.69336,12610.33398,0,0,1,0
1314815412,96,0,10285.35547,1835.23438,10268.04297,5086.21484,0,4294.98438,240.44901,225.84349,0,0,0,2388.5,20.25195,21.65234,0,0,0,0
1314818049,102,0,14508.60938,63.41797,96.51563,161.71875,0,3654.71094,140859.625,1583034.25,1685013.375,0,2,3542.14063,8.29883,9.11914,0,0,0,0
1314818357,378,0,8485.90234,969.60547,282.41406,282.03125,0,5593.32422,19985.13672,19975.17773,26025.31445,0,0,3003.69531,13149.45508,13184.48047,0,0,1,0
1314818617,81,0,12423.80469,22210.83594,5035.17188,1616.82031,0,3698.80078,31.35732,0,0,0,0,3097.80859,19885.69141,24144.38477,0,0,1,0
1314819312,71,0,10266.78906,56.66016,4819.30469,2092.87891,0,4415.40234,148830.4844,2670581.5,4349572.5,0,2,3383.36328,5.3457,4.94141,0,0,0,0
1314821798,378,0,13902.90625,1049.84375,308.625,316.71484,0,3086.46094,17310.92188,17323.80078,10516.82715,0,0,3143.64453,11507.81641,11546.98828,0,0,0,0
1314827337,81,0,11262.48047,22964.02344,5402.32813,1760.97656,0,4242.40234,569.07837,562.75757,0,0,0,3000.10938,20313.41797,25385.39648,0,0,1,0
1314827975,374,0,9796.3125,506.65234,1310.97266,6771.84766,0,5143.17969,2602.34595,2619.78442,0,0,0,3696.29297,2.25977,1.88672,0,0,0,0
1314833853,71,0,11770.88672,56.75,4836.0625,2105.13281,0,3748.00391,148736.5,2648409.75,4227470,0,2,3704.41406,6.67773,5.97461,0,0,0,0
1314834033,96,0,11343.08594,2356.9375,13471.53906,6686.21484,0,3449.42188,0,0,23958.74219,0,0,3640.82031,32.13672,36.61133,0,0,0,0
1314835147,96,0,15791.24219,2580.24219,14129.22656,7147.3125,0,3952.51563,337.6438,317.66183,0,0,0,3228.35156,32.80859,34.63477,0,0,0,0
1314837010,6,0,13630.66797,52.61719,67.78125,25.73047,0,3435.8125,12.02996,12.34117,29554.42969,0,0,3406.08594,6.6543,10.87109,0,0,0,0
1314838892,500,0,13964.16016,12155.16016,7221.03906,8598.31641,0,3681.71484,194.38959,204.86349,35671.35938,0,0,2956.29297,8.0332,5.75,0,0,0,0
1314839129,71,0,13325.87109,62.55859,4964.98828,2207.27734,0,4127.41406,151095,2689088.75,4317038,0,2,3786.08984,6.62305,6.82813,0,0,0,0
1314848867,96,0,15383.60156,2453.39063,13580.34375,6841.10156,0,3359.07031,100.83276,83.67316,0,0,0,2814.88672,25.69531,28.12109,0,0,0,0
1314850894,81,0,13398.27734,21927.45703,4990.56641,1615.50391,0,3700.69531,369.39819,377.1463,20352.97266,0,0,3311.68359,19170.82422,22213.19336,0,0,1,0
1314858172,71,0,12873.83984,57.98828,4927.875,2133.93359,0,4047.11719,148337.9688,2616499.25,4101246.75,0,2,3857.07031,9.28906,9.83789,0,0,0,0
1314859108,500,0,8631.86719,9887.99219,5961.12891,7065.46094,0,4865.00391,159.80211,152.2901,20273.25391,0,0,2979.86328,8.78125,14.19531,0,0,0,0
1314869002,374,0,10874.96484,647.07813,1668.26172,8902.02344,0,5604.32422,3478.94482,3489.59058,37817.65234,0,0,4134.6875,3.88281,5.57031,0,0,0,0
1314869611,352,0,12898.84766,588.88281,1185.10547,2341.72656,0,3232.50781,116588.7422,209369.75,230848.9531,0,1,3038.47266,5.04688,9.11914,0,0,0,0
1314872744,0,1,22737.29297,19502.30859,4607.02734,1575.47266,0,4924.08203,118573.8828,1521648.5,1599305.875,0,2,5165.37891,16216.26758,19540.3418,0,0,0,0
1314873361,352,0,10911.17578,680.25391,1373.98047,2708.87109,0,6325.15234,121897.7188,237667.3281,298116.7813,0,1,3643.21484,6.75977,5.66016,0,0,0,0
1314873541,374,0,11436.05469,698.98047,1752.47656,9103.87891,0,4952.75,2844.54419,3410.60693,26454.57227,0,0,3863.63281,7.73633,7.23242,0,0,0,0
1314875198,0,1,18224.66797,63.48828,97.93359,163.39844,0,4103.77734,134250.4375,1359061,1413562.75,0,2,4171.10547,9.00781,6.06445,0,0,0,0
1314875538,500,0,13468.14844,12447.50781,7521.37109,8866.66797,0,3695.37891,157.47339,125.87998,74105.30469,0,0,3549.54297,8.9707,13.56641,0,0,0,0
1314875715,500,0,10486.20703,11937.03125,7325.83594,8479.51563,0,4668.89453,200.98944,216.95784,0,0,0,3422.75,0.30273,3.9082,0,0,0,0
1314877143,374,0,10286.21484,699.9375,1701.21875,8935.29297,0,6408.69141,2890.04541,2879.44287,0,0,0,3670.25,5.43945,3.32422,0,0,0,0
1314887130,81,0,12505.66406,21617.83984,4893.34766,1555.5,0,3723.90234,305.1275,284.58749,0,0,0,3390.08594,19525.17383,23034.36523,0,0,1,0
1314887650,71,0,10503.04297,52.15234,4606.77734,1983.99219,0,6735.08984,149960.6875,2688194.5,4298911,0,2,3522.29297,5.95703,13.47656,0,0,0,0
1314888275,374,0,15606.28516,719.80078,1800.29297,10167.59766,0,4145,2987.46558,3004.08862,9790.1543,0,0,4306.9375,5.95898,7.90625,0,0,0,0
1314890395,6,0,11099.89844,54.79297,69.46875,27.32813,0,6678.87109,174.09641,153.03056,20641.18945,0,0,3418.83594,2.44141,1.48242,0,0,0,0
1314900024,374,0,10595.77344,674.80859,1155.26563,9044.73828,0,3553.24609,0,0,3105.98999,0,0,3915.82813,4.09766,4.89648,0,0,0,0
1314900140,0,0,7234.88281,0,4337.75781,237.12891,0,5649.42578,143936.1094,2548801,4190924.75,0,2,2499.82813,6.81836,5.48047,0,0,0,0
1314901278,6,0,8585.4375,42.25,53,19.94922,0,3982.65234,60.64346,24.92917,39651.19531,0,0,2248.92188,6.39648,7.27734,0,0,0,0
1314902248,374,0,12444.89844,728.29297,1761.96875,8901.90625,0,4339.46094,3853.98779,3882.28662,9167.72949,0,0,3654.15234,6.56836,8.26563,0,0,0,0
1314903742,500,0,11425.67969,8537.91406,4967.89063,5928.41016,0,3891.25,304.11874,299.15005,0,0,0,2749.48828,0,0,0,0,0,0
1314906796,71,0,11146.22266,63.22656,5151.91797,2221.85547,0,3664.69141,150594,2819727.5,4940590.5,0,2,3162.86719,1.5332,3.2793,0,0,0,0
1314910873,6,0,10686.00391,53.26563,73.56641,27.07031,0,6074.80469,0,0,20987.66211,0,0,3475.1875,7.92188,8.58008,0,0,0,0
1314917763,0,1,22151.03906,28833.16406,11946.20703,10191.91406,0,8303.47656,476.00446,473.65427,26037.57813,0,0,5988.56641,19125.50781,22647.67773,0,0,1,0
1314927537,6,0,12549.47266,42.63672,59.9375,20.65625,0,3066.39453,10.58122,0,22039.34375,0,0,3433.20313,11.16992,11.9043,0,0,0,0
1314932881,374,0,11857.72656,705.07422,1792.88281,8926.44531,0,3746.87109,3791.10156,3797.87305,21282.00977,0,0,4329.61719,12.08398,10.60156,0,0,0,0
1314934541,71,0,14123.79297,63.82422,5112.08203,2218.64844,0,3774.44141,143250.2656,2457745.5,3945754,0,2,4146.12891,3.57617,7.63672,0,0,0,0
1314935397,352,0,11636.89844,676.39063,1383.53516,2714.75781,0,5193.93359,121443.1641,246235.5625,278812.4375,0,1,3866.79297,3.94531,7.5918,0,0,0,0
1314936525,81,0,9974.04688,21972.77734,5056.8125,1636.74219,0,6885.90234,472.1304,497.34933,0,0,0,3040.53906,19751.93555,25509.42578,0,0,1,0
1314937354,6,0,11773.26953,58.07422,73.40234,29.65625,0,4087.0625,32.65582,42.20682,0,0,0,3678.14063,9.24805,6.91797,0,0,0,0
1314938128,6,0,11886.46875,55.56641,72.76563,28.08594,0,4656.73047,21.80632,33.32117,21800.18555,0,0,3661.03125,4.24023,3.18945,0,0,0,0
1314942531,22,0,11328.69141,1323.85547,212.25391,57.86328,0,3815.14453,622.7464,609.90082,226.89365,0,0,3603.96875,207.54297,211.58203,0,0,0,0
1314943081,22,0,16670.43359,1333.27344,214.73828,60.24609,0,3581.13672,700.09875,691.10577,0,0,0,2786.10156,172.73047,175.50977,0,0,0,0
1314943257,81,0,10443.64453,20726.80469,4700.44141,1483.91406,0,6185.53125,571.8042,561.77026,9029.75391,0,0,3028.68359,19863.74609,23854.41406,0,0,1,0
1314944617,102,0,9921.42188,49.11328,75.63672,130.03906,0,3186.85938,135092.3281,1364834.625,1406943,0,2,3390.3125,15.07031,8.625,0,0,0,0
1314946797,500,0,14149.87109,13442.86719,8106.56641,9680.08594,0,4458.39844,261.57925,283.35336,0,0,0,4035.87891,11.29688,10.87109,0,0,0,0
